desertionNo,happenDt,happenPlace,kindFullNm,upKindCd,upKindNm,kindCd,kindNm,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile1,popfile7,popfile8,processState,sexCd,neuterYn,specialMark,careRegNo,careNm,careTel,careAddr,careOwnerNm,orgNm,updTm,endReason,rfidCd,etcBigo,popfile2,adptnTitle,adptnSDate,adptnEDate,adptnConditionLimitTxt,adptnTxt,adptnImg,srvcTitle,srvcSDate,srvcEDate,srvcConditionLimitTxt,srvcTxt,popfile3,popfile4,popfile5,popfile6,vaccinationChk,healthChk,sfeSoci,sfeHealth
446482202301299,20231229,순천북부교회 앞,[개] 믹스견,417000,개,000114,믹스견,흰색,2020(년생),10.05(Kg),전남-순천-2023-00803,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712612.jpg,,,종료(자연사),F,N,"심장사상충-음성,종합백신접종,코로나접종,광견병접종,데피니트,스팟라인(산모견 입양불가)",346482201600003,순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",순천시 동물자원과,전라남도 순천시,2024-08-17 00:00:00.0,,410160012600890,,,,,,,,,,,,,,,,,,,,,
445479202301120,20231229,계화면 서돈안길 27,[개] 믹스견,417000,개,000114,믹스견,흰색,2018(년생),6(Kg),전북-부안-2023-00909,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612875.jpg,,,종료(입양),F,N,흰색의 덩치가 큰편이나  순둥 순해보임. ,345479202100001,부안군 동물보호센터,063-580-4499,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,김동환,전북특별자치도 부안군,2024-05-23 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300699,20231229,축산과,[개] 비글,417000,개,000013,비글,검은색및갈색,2018(년생),13(Kg),전북-김제-2023-00476,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291512785[1].jpg,,,종료(반환),F,N,땡글땡글함,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-01-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300698,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,갈색,2022(년생),7(Kg),전북-김제-2023-00475,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412716.jpg,,,종료(입양),F,Y,겁이 많음,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300697,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2022(년생),12(Kg),전북-김제-2023-00474,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412213.jpg,,,종료(입양),F,Y,귀가 뾰족함,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300696,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2023(년생),8(Kg),전북-김제-2023-00473,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412198.jpg,,,종료(자연사),M,N,겁이 많음,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-01-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300695,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,갈색,2023(년생),4(Kg),전북-김제-2023-00472,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412980.jpg,,,종료(입양),F,Y,순하다,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300694,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2023(년생),4(Kg),전북-김제-2023-00471,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412835.jpg,,,종료(입양),M,Y,순하다,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300693,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,베이지색,2020(년생),18(Kg),전북-김제-2023-00470,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412812.jpg,,,종료(입양),F,N,억울하게 생김,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-01-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300692,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2021(년생),15(Kg),전북-김제-2023-00469,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412846[1].jpg,,,종료(자연사),M,N,양쪽귀만 갈색임,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-01-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300691,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,베이지색,2023(년생),7(Kg),전북-김제-2023-00468,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412798.jpg,,,종료(입양),M,Y,코부분이 까맣다,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300690,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2023(년생),7(Kg),전북-김제-2023-00467,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412425.jpg,,,종료(입양),M,Y,코부분이 조금 까맣다,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300689,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,갈색,2023(년생),7(Kg),전북-김제-2023-00466,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412352.jpg,,,종료(입양),M,Y,발만 하얀색임,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300688,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,하얀색,2023(년생),6(Kg),전북-김제-2023-00465,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412901.jpg,,,종료(입양),M,Y,겁이 많음,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-06-26 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445471202300687,20231229,축산과,[개] 믹스견,417000,개,000114,믹스견,흰색,2021(년생),21(Kg),전북-김제-2023-00464,20231229,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412394.jpg,,,종료(안락사),M,Y,순하다,345471201800002,전북말산업복합센터,063-547-3549,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,조희천,전북특별자치도 김제시,2024-11-25 15:58:50.0,장기보호로 인한 관리상 문제,,,,,,,,,,,,,,,,,,,,,,
445470202301008,20231229,운봉읍 행정리 ,[개] 믹스견,417000,개,000114,믹스견,"흰색, 갈색 믹스",2024(60일미만)(년생),2(Kg),전북-남원-2023-00660,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712150.jpg,,,종료(안락사),F,N,내외부 기생충 질환,345470202100001,인월동물병원,063-636-2873,전북특별자치도 남원시 인월면 인월로 64  ,김세전,전북특별자치도 남원시,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445470202301007,20231229,산내면사무소 근처,[개] 믹스견,417000,개,000114,믹스견,흰색,2021(년생),15(Kg),전북-남원-2023-00659,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712321.jpg,,,종료(안락사),M,N,"내외부 기생충 질환, 목줄 있음",345470202100001,인월동물병원,063-636-2873,전북특별자치도 남원시 인월면 인월로 64  ,김세전,전북특별자치도 남원시,2024-01-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445464202304001,20231229,삼천동 손수반찬 앞 길가,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,노랑 흰색,2019(년생),4(Kg),전북-전주-2023-01862,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812562.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812620.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812665.jpg,종료(자연사),F,N,기립불능,345464201700001,링크늘푸른동물병원,063-281-0075,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,이상훈,전북특별자치도 전주시,2024-01-03 00:00:00.0,기력저하 기립불능,,,,,,,,,,,,,,,,,,,,,,
445464202304000,20231229,송천동 짜임아파트 옆 큰길가,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,삼색,2022(년생),1.9(Kg),전북-전주-2023-01861,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812848.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812868.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812886.jpg,종료(안락사),F,N,후지마비,345464201100001,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,박영재,전북특별자치도 전주시,2024-01-25 00:00:00.0,"후지마비, 입양자 없음",,,,,,,,,,,,,,,,,,,,,,
445464202303999,20231229,호성동 전주병원앞,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,검갈색,2023(년생),1.6(Kg),전북-전주-2023-01860,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291512184.jpg,,,종료(안락사),F,N,"전지운동불능, 좌측후지골절",345464201100003,서신동물병원,063-253-2747,전라북도 전주시 완산구 서신동 831-4,이승옥,전북특별자치도 전주시,2024-01-05 00:00:00.0,치료불가,,,,,,,,,,,,,,,,,,,,,,
445464202303998,20231229,교육대학교정문,[개] 페키니즈,417000,개,000087,페키니즈,흰색,2020(년생),4.3(Kg),전북-전주-2023-01859,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291312489.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291312556.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291312627[1].jpg,종료(입양),M,N,온순함 / 잠복고환의심,345464201100001,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,박영재,전북특별자치도 전주시,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445464202303997,20231229,낙원 식자재마트,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,삼색+고등어,2022(년생),3(Kg),전북-전주-2023-01858,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112128.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112150.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112167.jpg,종료(방사),F,N,조금 예민함,345464201100001,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,박영재,전북특별자치도 전주시,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
444462202300931,20231229,태안초등학교 근처,[개] 푸들,417000,개,000128,푸들,백색,2020(년생),5(Kg),충남-태안-2023-00678,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229151235.jpg,,,종료(입양),M,U,순하고 잘따름,344462200900001,최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,최기중,충청남도 태안군,2024-01-10 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
444457202300649,20231229,부여읍 동문로 150,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.51(Kg),충남-부여-2023-00454,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612195.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612205.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612213.jpg,종료(자연사),F,N,1개월 추정,344457202000001,남부여동물보호소,041-837-8277,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),이인백,충청남도 부여군,2024-02-01 00:00:00.0,자연사,,,,,,,,,,,,,,,,,,,,,,
444457202300648,20231229,부여읍 동문로 150,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.48(Kg),충남-부여-2023-00453,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229161251.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612664.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229161202.jpg,종료(자연사),M,N,1개월 추정,344457202000001,남부여동물보호소,041-837-8277,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),이인백,충청남도 부여군,2024-01-12 00:00:00.0,자연사,,,,,,,,,,,,,,,,,,,,,,
444457202300647,20231229,부여읍 동문로 150,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.54(Kg),충남-부여-2023-00452,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612864.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612872.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612878.jpg,종료(안락사),M,N,1개월 추정,344457202000001,남부여동물보호소,041-837-8277,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),이인백,충청남도 부여군,2024-02-18 00:00:00.0,안락사,,,,,,,,,,,,,,,,,,,,,,
444457202300646,20231229,부여읍 동문로 150,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.52(Kg),충남-부여-2023-00451,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612396.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612407.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612422.jpg,종료(자연사),M,N,1개월 추정,344457202000001,남부여동물보호소,041-837-8277,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),이인백,충청남도 부여군,2024-01-14 00:00:00.0,자연사,,,,,,,,,,,,,,,,,,,,,,
444453202301410,20231229,인지초등학교 근방,[개] 믹스견,417000,개,000114,믹스견,갈색,2020(년생),8.60(Kg),충남-서산-2023-00846,20231229,20240105,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291412509.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161701598.jpg,,종료(안락사),F,U,"경계, 피부 안 좋음",344453202100003,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99  ,서산시농업기술센터,충청남도 서산시,2024-01-16 00:00:00.0,피부질환이 극심해 보호 · 관리가 어려울 것으로 판단,,,,,,,,,,,,,,,,,,,,,,
444449202302489,20231229,서북구 천일고2길 107-9,[개] 라이카,417000,개,000142,라이카,검미색,2020(년생),20(Kg),충남-천안-2023-01635,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291312663.jpg,,,종료(반환),F,U,"노란 목줄 착용한 상태로 구조, 순함",344449202100001,천안시 동물보호센터,010-5913-5119,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",천안시장,충청남도 천안시,2024-01-03 00:00:00.0,,410097800503990,-,,,,,,,,,,,,,,,,,,,,
